Driver,Team,GP,Rule_Era,AirTemp_p1,Humidity_p1,Pressure_p1,Rainfall_p1,laptime_sum_sectortimes_p1,LapTimeDiff_p1,Compound_p1,AirTemp_p2,Humidity_p2,Pressure_p2,Rainfall_p2,laptime_sum_sectortimes_p2,LapTimeDiff_p2,Compound_p2,AirTemp_p3,Humidity_p3,Pressure_p3,Rainfall_p3,laptime_sum_sectortimes_p3,LapTimeDiff_p3,Compound_p3,Sprint-Session,AirTemp_sprint_quali,Humidity_sprint_quali,Pressure_sprint_quali,Rainfall_sprint_quali,laptime_sum_sectortimes_sprint_quali,LapTimeDiff_sprint_quali,Compound_sprint_quali,AirTemp_quali,Humidity_quali,Pressure_quali,Rainfall_quali,Compound_quali,Season,Sprint_Race_Era,Sprint_Weekend,race_round,gp_id,Team_Lineage,Type,Direction,Circut_length,Turns,Pace_profile,Flat_out_run,Slow_turns,Medium_turns,High_speed_turns,Turn_density,Complexity_label
STR,Aston Martin,United States GP,Ground-Effect,32.5,17.0,996.5,0.0,99.94,4.027999999999992,HARD,,,,,,,,,,,,,,,SQ2,32.3,23.0,994.5,0.0,96.181,1.0,MEDIUM,35.5,12.0,993.2,0.0,SOFT,2023,2023-2026,1,18,119,Force India-Racing Point-Aston Martin,Race,Anti-clockwise,5.51,20,Balanced,1000,5,8,7,3.63,Twisty
LEC,Ferrari,Abu Dhabi GP,Ground-Effect,27.8,56.0,1016.8,0.0,84.321,0.0,SOFT,26.3,67.0,1016.7,0.0,84.201,0.6839999999999975,SOFT,27.8,60.0,1016.6,0.0,84.09800000000001,0.6650000000000205,SOFT,,,,,,,,,25.7,69.0,1017.5,0.0,SOFT,2024,2024,0,24,147,Ferrari,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
NOR,McLaren,Abu Dhabi GP,Ground-Effect,27.9,56.0,1016.9,0.0,84.542,0.2210000000000036,SOFT,26.3,67.0,1016.6,0.0,83.517,0.0,SOFT,27.8,61.0,1016.7,0.0,83.62599999999999,0.1929999999999978,SOFT,,,,,,,,,25.7,63.0,1017.6,0.0,SOFT,2024,2024,0,24,147,McLaren,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
HAM,Mercedes,Abu Dhabi GP,Ground-Effect,28.0,56.0,1016.9,0.0,84.806,0.4849999999999994,SOFT,26.3,67.0,1016.7,0.0,84.119,0.6020000000000039,SOFT,27.8,59.0,1016.6,0.0,83.82300000000001,0.3900000000000148,SOFT,,,,,,,,,25.9,65.0,1017.1,0.0,SOFT,2024,2024,0,24,147,Mercedes,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
RUS,Mercedes,Abu Dhabi GP,Ground-Effect,27.9,57.0,1017.0,0.0,85.16499999999999,0.8439999999999941,SOFT,26.3,67.0,1016.7,0.0,84.534,1.01700000000001,SOFT,27.8,61.0,1016.6,0.0,84.075,0.6420000000000101,SOFT,,,,,,,,,25.7,63.0,1017.6,0.0,SOFT,2024,2024,0,24,147,Mercedes,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
GAS,Alpine,Abu Dhabi GP,Ground-Effect,27.9,57.0,1016.8,0.0,85.333,1.0120000000000005,SOFT,26.3,67.0,1016.7,0.0,84.517,1.0,SOFT,27.8,61.0,1016.6,0.0,84.408,0.9750000000000084,SOFT,,,,,,,,,25.7,63.0,1017.7,0.0,SOFT,2024,2024,0,24,147,Alpine-Renault,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
HUL,Haas F1 Team,Abu Dhabi GP,Ground-Effect,27.9,56.0,1016.9,0.0,85.37299999999999,1.0519999999999925,SOFT,26.3,67.0,1016.7,0.0,83.979,0.4620000000000033,SOFT,27.8,61.0,1016.7,0.0,84.093,0.6600000000000108,SOFT,,,,,,,,,25.7,63.0,1017.7,0.0,SOFT,2024,2024,0,24,147,Haas F1 Team,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
COL,Williams,Abu Dhabi GP,Ground-Effect,28.0,57.0,1016.9,0.0,85.382,1.061000000000007,SOFT,26.6,65.0,1016.6,0.0,85.265,1.7480000000000049,MEDIUM,27.8,60.0,1016.6,0.0,84.76599999999999,1.3329999999999984,SOFT,,,,,,,,,25.9,66.0,1017.3,0.0,SOFT,2024,2024,0,24,147,Williams,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
MAG,Haas F1 Team,Abu Dhabi GP,Ground-Effect,28.0,56.0,1016.9,0.0,85.44400000000002,1.1230000000000189,SOFT,26.3,67.0,1016.6,0.0,84.235,0.7180000000000035,SOFT,27.8,61.0,1016.7,0.0,84.094,0.6610000000000014,SOFT,,,,,,,,,25.7,69.0,1017.5,0.0,SOFT,2024,2024,0,24,147,Haas F1 Team,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
PER,Red Bull Racing,Abu Dhabi GP,Ground-Effect,27.9,57.0,1017.0,0.0,85.48299999999999,1.161999999999992,SOFT,26.4,67.0,1016.7,0.0,84.555,1.038000000000011,SOFT,27.8,59.0,1016.6,0.0,84.283,0.8500000000000085,SOFT,,,,,,,,,25.7,63.0,1017.6,0.0,SOFT,2024,2024,0,24,147,Red Bull Racing,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
ALO,Aston Martin,Abu Dhabi GP,Ground-Effect,27.8,56.0,1016.8,0.0,85.50399999999999,1.1829999999999927,SOFT,26.3,67.0,1016.7,0.0,84.57400000000001,1.0570000000000164,SOFT,27.8,59.0,1016.7,0.0,84.453,1.0200000000000102,SOFT,,,,,,,,,25.7,63.0,1017.6,0.0,SOFT,2024,2024,0,24,147,Force India-Racing Point-Aston Martin,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
LAW,RB,Abu Dhabi GP,Ground-Effect,27.9,55.0,1016.9,0.0,85.56299999999999,1.2419999999999902,SOFT,26.3,67.0,1016.7,0.0,84.503,0.9860000000000042,SOFT,27.8,60.0,1016.6,0.0,84.519,1.0860000000000127,SOFT,,,,,,,,,25.6,69.0,1017.4,0.0,SOFT,2024,2024,0,24,147,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
BOT,Kick Sauber,Abu Dhabi GP,Ground-Effect,28.0,56.0,1016.9,0.0,85.611,1.2900000000000065,SOFT,26.3,67.0,1016.6,0.0,84.22999999999999,0.7129999999999939,SOFT,27.8,61.0,1016.7,0.0,84.479,1.0460000000000065,SOFT,,,,,,,,,25.7,63.0,1017.7,0.0,SOFT,2024,2024,0,24,147,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
ZHO,Kick Sauber,Abu Dhabi GP,Ground-Effect,27.8,56.0,1016.8,0.0,85.921,1.6000000000000083,SOFT,26.3,67.0,1016.8,0.0,84.557,1.0400000000000065,SOFT,27.8,61.0,1016.7,0.0,84.668,1.2350000000000136,SOFT,,,,,,,,,25.9,66.0,1017.3,0.0,SOFT,2024,2024,0,24,147,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
DOO,Alpine,Abu Dhabi GP,Ground-Effect,28.0,55.0,1016.9,0.0,86.304,1.983000000000004,SOFT,26.3,67.0,1016.7,0.0,84.961,1.4440000000000026,SOFT,27.8,61.0,1016.6,0.0,84.43400000000001,1.001000000000019,SOFT,,,,,,,,,25.9,66.0,1017.2,0.0,SOFT,2024,2024,0,24,147,Alpine-Renault,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
VER,Red Bull Racing,Abu Dhabi GP,Ground-Effect,,,,,,,,26.3,67.0,1016.6,0.0,84.598,1.081000000000003,SOFT,27.8,61.0,1016.7,0.0,83.844,0.4110000000000013,SOFT,,,,,,,,,25.7,63.0,1017.6,0.0,SOFT,2024,2024,0,24,147,Red Bull Racing,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
STR,Aston Martin,Abu Dhabi GP,Ground-Effect,,,,,,,,26.3,67.0,1016.7,0.0,84.686,1.1690000000000111,SOFT,27.8,59.0,1016.7,0.0,84.53099999999999,1.097999999999999,SOFT,,,,,,,,,25.7,69.0,1017.5,0.0,SOFT,2024,2024,0,24,147,Force India-Racing Point-Aston Martin,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
TSU,RB,Abu Dhabi GP,Ground-Effect,,,,,,,,26.3,67.0,1016.7,0.0,84.497,0.980000000000004,SOFT,27.8,61.0,1016.7,0.0,84.34299999999999,0.9099999999999966,SOFT,,,,,,,,,25.7,69.0,1017.5,0.0,SOFT,2024,2024,0,24,147,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
ALB,Williams,Abu Dhabi GP,Ground-Effect,,,,,,,,26.3,67.0,1016.7,0.0,84.269,0.7520000000000095,SOFT,28.0,61.0,1016.7,0.0,84.378,0.9450000000000074,SOFT,,,,,,,,,25.9,66.0,1017.3,0.0,SOFT,2024,2024,0,24,147,Williams,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
SAI,Ferrari,Abu Dhabi GP,Ground-Effect,,,,,,,,26.3,67.0,1016.6,0.0,84.099,0.5820000000000078,SOFT,27.8,60.0,1016.6,0.0,83.87100000000001,0.4380000000000166,SOFT,,,,,,,,,25.7,63.0,1017.6,0.0,SOFT,2024,2024,0,24,147,Ferrari,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
PIA,McLaren,Abu Dhabi GP,Ground-Effect,,,,,,,,26.4,67.0,1016.6,0.0,83.75099999999999,0.2339999999999946,SOFT,27.8,61.0,1016.6,0.0,83.43299999999999,0.0,SOFT,,,,,,,,,25.7,63.0,1017.7,0.0,SOFT,2024,2024,0,24,147,McLaren,Race,Anti-clockwise,5.28,16,Balanced-high speed,1120,5,6,5,3.03,Balanced
NOR,McLaren,Australian GP,Ground-Effect,18.4,62.0,1023.6,0.0,78.564,0.0,SOFT,20.0,58.0,1022.0,0.0,78.155,0.8780000000000143,SOFT,18.5,57.0,1025.2,0.0,77.49000000000001,0.7760000000000105,SOFT,,,,,,,,,18.5,54.0,1024.0,0.0,SOFT,2024,2024,0,3,126,McLaren,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
VER,Red Bull Racing,Australian GP,Ground-Effect,19.0,56.0,1023.3,0.0,78.582,0.0180000000000006,SOFT,20.1,57.0,1022.1,0.0,77.65799999999999,0.3810000000000002,SOFT,18.6,57.0,1025.1,0.0,76.73400000000001,0.0200000000000102,SOFT,,,,,,,,,18.5,54.0,1024.0,0.0,SOFT,2024,2024,0,3,126,Red Bull Racing,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
RUS,Mercedes,Australian GP,Ground-Effect,19.0,56.0,1023.3,0.0,78.597,0.0330000000000012,SOFT,20.0,58.0,1022.1,0.0,77.95100000000001,0.6740000000000208,SOFT,18.7,58.0,1025.1,0.0,76.886,0.171999999999997,SOFT,,,,,,,,,18.6,54.0,1024.1,0.0,SOFT,2024,2024,0,3,126,Mercedes,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
LEC,Ferrari,Australian GP,Ground-Effect,18.6,61.0,1023.4,0.0,78.599,0.0350000000000108,SOFT,20.0,57.0,1022.1,0.0,77.27699999999999,0.0,SOFT,18.6,57.0,1025.1,0.0,76.714,0.0,SOFT,,,,,,,,,18.7,52.0,1024.1,0.0,SOFT,2024,2024,0,3,126,Ferrari,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
TSU,RB,Australian GP,Ground-Effect,18.6,61.0,1023.5,0.0,78.62100000000001,0.0570000000000163,SOFT,20.1,57.0,1022.0,0.0,78.18799999999999,0.9110000000000014,SOFT,18.8,57.0,1025.1,0.0,77.673,0.9590000000000032,SOFT,,,,,,,,,18.6,54.0,1024.1,0.0,SOFT,2024,2024,0,3,126,Toro Rosso-AlphaTauri-RB-Racing Bulls,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
PER,Red Bull Racing,Australian GP,Ground-Effect,18.6,61.0,1023.5,0.0,78.642,0.0780000000000029,SOFT,20.0,57.0,1021.8,0.0,78.09,0.8130000000000166,SOFT,18.6,57.0,1025.1,0.0,77.01400000000001,0.3000000000000113,SOFT,,,,,,,,,18.5,54.0,1024.0,0.0,SOFT,2024,2024,0,3,126,Red Bull Racing,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
STR,Aston Martin,Australian GP,Ground-Effect,18.5,61.0,1023.4,0.0,78.667,0.1030000000000086,SOFT,20.1,57.0,1022.1,0.0,77.822,0.5450000000000159,SOFT,18.6,57.0,1025.1,0.0,77.34100000000001,0.6270000000000095,SOFT,,,,,,,,,18.6,54.0,1024.1,0.0,SOFT,2024,2024,0,3,126,Force India-Racing Point-Aston Martin,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
SAI,Ferrari,Australian GP,Ground-Effect,18.9,58.0,1023.3,0.0,78.686,0.1220000000000141,SOFT,20.0,57.0,1022.1,0.0,77.707,0.4300000000000068,SOFT,18.1,61.0,1025.4,0.0,76.791,0.0769999999999981,MEDIUM,,,,,,,,,18.5,54.0,1024.0,0.0,SOFT,2024,2024,0,3,126,Ferrari,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
HAM,Mercedes,Australian GP,Ground-Effect,19.0,58.0,1023.4,0.0,78.771,0.2070000000000078,SOFT,20.1,57.0,1022.1,0.0,78.834,1.5570000000000164,SOFT,18.6,58.0,1025.0,0.0,76.806,0.0919999999999987,SOFT,,,,,,,,,18.9,54.0,1024.0,0.0,SOFT,2024,2024,0,3,126,Mercedes,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
PIA,McLaren,Australian GP,Ground-Effect,18.6,62.0,1023.4,0.0,78.918,0.3540000000000134,SOFT,20.1,57.0,1022.1,0.0,78.077,0.8000000000000114,SOFT,18.7,57.0,1025.3,0.0,77.08699999999999,0.3729999999999904,SOFT,,,,,,,,,18.5,54.0,1024.0,0.0,SOFT,2024,2024,0,3,126,McLaren,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
RIC,RB,Australian GP,Ground-Effect,18.5,60.0,1023.6,0.0,79.274,0.710000000000008,MEDIUM,20.0,58.0,1022.0,0.0,78.53399999999999,1.257000000000005,SOFT,18.7,58.0,1025.1,0.0,77.963,1.2489999999999952,SOFT,,,,,,,,,18.8,54.0,1024.0,0.0,SOFT,2024,2024,0,3,126,Toro Rosso-AlphaTauri-RB-Racing Bulls,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
ALB,Williams,Australian GP,Ground-Effect,18.3,62.0,1023.6,0.0,79.443,0.8790000000000049,MEDIUM,,,,,,,,18.5,57.0,1025.2,0.0,77.759,1.0450000000000017,SOFT,,,,,,,,,18.9,53.0,1024.1,0.0,SOFT,2024,2024,0,3,126,Williams,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
MAG,Haas F1 Team,Australian GP,Ground-Effect,18.5,62.0,1023.5,0.0,79.489,0.9250000000000114,SOFT,20.2,56.0,1022.1,0.0,79.275,1.9980000000000189,MEDIUM,18.8,57.0,1025.1,0.0,77.961,1.247,SOFT,,,,,,,,,18.9,54.0,1024.0,0.0,SOFT,2024,2024,0,3,126,Haas F1 Team,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
OCO,Alpine,Australian GP,Ground-Effect,18.5,61.0,1023.6,0.0,79.561,0.997000000000014,MEDIUM,20.0,57.0,1022.1,0.0,78.70500000000001,1.4280000000000257,SOFT,18.6,57.0,1025.1,0.0,77.92,1.206000000000003,SOFT,,,,,,,,,18.9,54.0,1024.0,0.0,SOFT,2024,2024,0,3,126,Alpine-Renault,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
HUL,Haas F1 Team,Australian GP,Ground-Effect,18.6,62.0,1023.6,0.0,79.604,1.0400000000000065,SOFT,20.1,57.0,1021.9,0.0,78.702,1.4250000000000114,SOFT,18.8,57.0,1025.1,0.0,77.941,1.227000000000004,SOFT,,,,,,,,,18.8,54.0,1024.0,0.0,SOFT,2024,2024,0,3,126,Haas F1 Team,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
GAS,Alpine,Australian GP,Ground-Effect,19.0,58.0,1023.3,0.0,79.622,1.058000000000007,SOFT,20.0,58.0,1022.0,0.0,78.691,1.4140000000000157,SOFT,18.6,57.0,1025.1,0.0,78.39,1.676000000000002,SOFT,,,,,,,,,18.9,53.0,1024.0,0.0,SOFT,2024,2024,0,3,126,Alpine-Renault,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
ALO,Aston Martin,Australian GP,Ground-Effect,19.0,59.0,1023.3,0.0,79.71600000000001,1.1520000000000152,SOFT,20.1,57.0,1022.1,0.0,77.912,0.6350000000000193,SOFT,18.6,57.0,1025.1,0.0,76.997,0.2830000000000012,SOFT,,,,,,,,,18.6,54.0,1024.1,0.0,SOFT,2024,2024,0,3,126,Force India-Racing Point-Aston Martin,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
ZHO,Kick Sauber,Australian GP,Ground-Effect,18.6,61.0,1023.5,0.0,79.989,1.4250000000000114,SOFT,20.0,58.0,1022.0,0.0,78.42099999999999,1.1440000000000057,SOFT,18.8,57.0,1025.1,0.0,77.876,1.162000000000006,SOFT,,,,,,,,,18.8,53.0,1024.0,0.0,SOFT,2024,2024,0,3,126,Sauber-Alfa Romeo-Kick Sauber-Audi,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
BOT,Kick Sauber,Australian GP,Ground-Effect,18.4,61.0,1023.5,0.0,80.014,1.4500000000000028,MEDIUM,20.1,57.0,1022.1,0.0,78.585,1.308000000000007,SOFT,18.8,57.0,1025.1,0.0,77.75200000000001,1.038000000000011,SOFT,,,,,,,,,18.9,54.0,1024.0,0.0,SOFT,2024,2024,0,3,126,Sauber-Alfa Romeo-Kick Sauber-Audi,Street,Clockwise,5.28,16,High-speed,1300,4,5,7,3.03,Balanced
VER,Red Bull Racing,Austrian GP,Ground-Effect,24.1,58.0,940.6,0.0,65.685,0.0,SOFT,,,,,,,,,,,,,,,,,,,,,,,31.0,39.0,938.2,0.0,SOFT,2024,2024,0,11,134,Red Bull Racing,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
PIA,McLaren,Austrian GP,Ground-Effect,24.1,56.0,940.6,0.0,65.961,0.2759999999999962,SOFT,,,,,,,,,,,,,,,,,,,,,,,31.0,38.0,938.2,0.0,SOFT,2024,2024,0,11,134,McLaren,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
LEC,Ferrari,Austrian GP,Ground-Effect,24.1,58.0,940.6,0.0,66.055,0.3700000000000045,SOFT,,,,,,,,,,,,,,,,,,,,,,,31.2,37.0,938.3,0.0,SOFT,2024,2024,0,11,134,Ferrari,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
SAI,Ferrari,Austrian GP,Ground-Effect,24.1,58.0,940.6,0.0,66.128,0.4429999999999978,SOFT,,,,,,,,,,,,,,,,,,,,,,,31.0,38.0,938.2,0.0,SOFT,2024,2024,0,11,134,Ferrari,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
HAM,Mercedes,Austrian GP,Ground-Effect,23.3,58.0,940.8,0.0,66.25399999999999,0.5689999999999884,HARD,,,,,,,,,,,,,,,,,,,,,,,31.0,38.0,938.2,0.0,SOFT,2024,2024,0,11,134,Mercedes,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
OCO,Alpine,Austrian GP,Ground-Effect,24.1,58.0,940.6,0.0,66.297,0.6119999999999948,SOFT,,,,,,,,,,,,,,,,,,,,,,,31.0,39.0,938.2,0.0,SOFT,2024,2024,0,11,134,Alpine-Renault,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
STR,Aston Martin,Austrian GP,Ground-Effect,23.9,58.0,940.6,0.0,66.384,0.6989999999999981,SOFT,,,,,,,,,,,,,,,,,,,,,,,31.4,39.0,938.5,0.0,SOFT,2024,2024,0,11,134,Force India-Racing Point-Aston Martin,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
RUS,Mercedes,Austrian GP,Ground-Effect,22.4,61.0,940.8,0.0,66.386,0.7009999999999934,HARD,,,,,,,,,,,,,,,,,,,,,,,31.0,38.0,938.2,0.0,SOFT,2024,2024,0,11,134,Mercedes,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
TSU,RB,Austrian GP,Ground-Effect,23.8,59.0,940.6,0.0,66.57900000000001,0.8940000000000055,SOFT,,,,,,,,,,,,,,,,,,,,,,,31.3,37.0,938.5,0.0,SOFT,2024,2024,0,11,134,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
ALO,Aston Martin,Austrian GP,Ground-Effect,24.1,56.0,940.6,0.0,66.603,0.9179999999999922,SOFT,,,,,,,,,,,,,,,,,,,,,,,31.3,38.0,938.4,0.0,SOFT,2024,2024,0,11,134,Force India-Racing Point-Aston Martin,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
GAS,Alpine,Austrian GP,Ground-Effect,24.1,58.0,940.6,0.0,66.73400000000001,1.0490000000000066,SOFT,,,,,,,,,,,,,,,,,,,,,,,31.3,37.0,938.4,0.0,SOFT,2024,2024,0,11,134,Alpine-Renault,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
PER,Red Bull Racing,Austrian GP,Ground-Effect,22.7,58.0,940.8,0.0,66.783,1.097999999999999,MEDIUM,,,,,,,,,,,,,,,,,,,,,,,31.0,38.0,938.2,0.0,SOFT,2024,2024,0,11,134,Red Bull Racing,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
NOR,McLaren,Austrian GP,Ground-Effect,22.9,58.0,940.7,0.0,66.88,1.1949999999999932,HARD,,,,,,,,,,,,,,,,,,,,,,,31.0,38.0,938.2,0.0,SOFT,2024,2024,0,11,134,McLaren,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
ZHO,Kick Sauber,Austrian GP,Ground-Effect,23.8,59.0,940.8,0.0,66.91900000000001,1.2340000000000089,SOFT,,,,,,,,,,,,,,,,,,,,,,,31.4,39.0,938.6,0.0,SOFT,2024,2024,0,11,134,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
BOT,Kick Sauber,Austrian GP,Ground-Effect,23.8,59.0,940.8,0.0,66.92500000000001,1.240000000000009,SOFT,,,,,,,,,,,,,,,,,,,,,,,31.3,38.0,938.7,0.0,SOFT,2024,2024,0,11,134,Sauber-Alfa Romeo-Kick Sauber-Audi,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
RIC,RB,Austrian GP,Ground-Effect,23.8,59.0,940.6,0.0,66.962,1.277000000000001,SOFT,,,,,,,,,,,,,,,,,,,,,,,31.3,37.0,938.4,0.0,SOFT,2024,2024,0,11,134,Toro Rosso-AlphaTauri-RB-Racing Bulls,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
HUL,Haas F1 Team,Austrian GP,Ground-Effect,24.4,58.0,940.6,0.0,66.96600000000001,1.281000000000006,SOFT,,,,,,,,,,,,,,,,,,,,,,,31.0,38.0,938.2,0.0,SOFT,2024,2024,0,11,134,Haas F1 Team,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
ALB,Williams,Austrian GP,Ground-Effect,24.1,56.0,940.6,0.0,66.99499999999999,1.309999999999988,MEDIUM,,,,,,,,,,,,,,,,,,,,,,,31.4,39.0,938.5,0.0,SOFT,2024,2024,0,11,134,Williams,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
MAG,Haas F1 Team,Austrian GP,Ground-Effect,24.1,58.0,940.6,0.0,67.145,1.4599999999999935,SOFT,,,,,,,,,,,,,,,,,,,,,,,31.3,37.0,938.4,0.0,SOFT,2024,2024,0,11,134,Haas F1 Team,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
SAR,Williams,Austrian GP,Ground-Effect,23.8,59.0,940.8,0.0,67.259,1.573999999999998,MEDIUM,,,,,,,,,,,,,,,,,,,,,,,31.3,38.0,938.6,0.0,SOFT,2024,2024,0,11,134,Williams,Race,Clockwise,4.32,10,Balanced-high speed,900,3,3,4,2.32,Flowing
VER,Red Bull Racing,Azerbaijan GP,Ground-Effect,30.4,31.0,1014.9,0.0,105.546,0.0,SOFT,28.5,30.0,1015.1,0.0,104.029,0.5450000000000017,SOFT,27.1,42.0,1016.4,0.0,102.862,0.347999999999999,SOFT,,,,,,,,,26.5,32.0,1016.4,0.0,SOFT,2024,2024,0,17,140,Red Bull Racing,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
HAM,Mercedes,Azerbaijan GP,Ground-Effect,29.5,35.0,1015.1,0.0,105.859,0.3129999999999882,SOFT,28.5,32.0,1015.1,0.0,103.55,0.0660000000000025,SOFT,27.0,43.0,1016.5,0.0,103.301,0.7870000000000061,SOFT,,,,,,,,,26.7,32.0,1016.4,0.0,SOFT,2024,2024,0,17,140,Mercedes,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
PER,Red Bull Racing,Azerbaijan GP,Ground-Effect,30.3,31.0,1015.0,0.0,105.922,0.3759999999999905,SOFT,28.7,31.0,1015.2,0.0,103.49,0.0060000000000002,SOFT,27.0,43.0,1016.4,0.0,103.024,0.5100000000000051,SOFT,,,,,,,,,26.5,32.0,1016.4,0.0,SOFT,2024,2024,0,17,140,Red Bull Racing,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
NOR,McLaren,Azerbaijan GP,Ground-Effect,28.9,41.0,1015.1,0.0,106.027,0.4809999999999945,SOFT,29.1,28.0,1015.0,0.0,105.156,1.6720000000000113,MEDIUM,26.8,44.0,1016.4,0.0,102.737,0.2229999999999989,SOFT,,,,,,,,,27.5,38.0,1015.9,0.0,SOFT,2024,2024,0,17,140,McLaren,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
SAI,Ferrari,Azerbaijan GP,Ground-Effect,29.2,33.0,1015.1,0.0,106.173,0.6269999999999953,SOFT,28.5,30.0,1015.1,0.0,103.95,0.4660000000000082,SOFT,27.0,43.0,1016.4,0.0,102.968,0.4540000000000077,SOFT,,,,,,,,,26.7,32.0,1016.4,0.0,SOFT,2024,2024,0,17,140,Ferrari,Street,Anti-clockwise,6.0,20,Low-speed,2200,12,5,3,3.33,Twisty
